game_id,hours_until_game_start,lift_entries_blue,lift_entries_green,lift_entries_orange,lift_entries_red
0,-0.5,-10.95789473684211,50.35184210526319,155.2873684210526,142.96999999999994
0,-0.25,23.633684210526333,-41.65499999999997,286.4736842105263,-133.65157894736828
0,0.0,-79.21263157894737,275.0634210526316,263.8813157894737,12.21868421052637
0,0.25,-11.80736842105263,310.77763157894736,86.19105263157888,-16.153684210526325
0,0.5,-62.02315789473684,213.7757894736842,185.53210526315792,-45.1215789473684
0,0.75,-7.32157894736843,337.54078947368413,50.67447368421057,-17.578684210526347
0,1.0,5.783684210526303,398.48236842105257,164.5926315789473,166.22236842105275
0,1.25,-41.27789473684212,405.7128947368421,169.4886842105263,156.1473684210527
0,1.5,18.90631578947366,375.07210526315794,194.54263157894744,284.8502631578948
0,1.75,87.34789473684211,519.446052631579,184.94184210526322,447.21947368421047
0,2.0,-7.305263157894743,550.5736842105263,344.5760526315789,347.978947368421
0,2.25,11.464736842105253,371.6115789473684,250.9734210526316,311.8934210526316
0,2.5,109.62105263157893,396.47894736842113,173.9536842105264,254.68342105263153
0,2.75,7.525789473684192,375.54973684210523,276.5405263157895,371.80657894736845
0,3.0,99.85473684210525,395.9942105263158,309.23947368421045,320.971052631579
0,3.25,4.185789473684203,206.55975817923195,28.17315789473688,74.66710526315785
0,3.5,29.22421052631579,146.07554054054052,186.2857894736842,57.854473684210504
0,3.75,-4.069999999999975,301.67583926031284,199.6042105263158,32.663947368420985
0,4.0,-1.7984210526315607,243.51036984352774,107.0942105263158,178.6026315789473
0,4.25,29.04473684210525,130.7926102418208,222.34947368421058,-12.961578947368423
0,4.5,19.307894736842105,167.69172119487908,110.8939473684211,15.478421052631546
0,4.75,90.02052631578945,239.0691038406828,226.67,42.603157894736896
0,5.0,77.5257894736842,50.12600284495018,201.91105263157897,277.27421052631587
0,5.25,70.42894736842103,65.25362731152208,226.6281578947369,303.47684210526313
0,5.5,95.87684210526314,214.97750355618786,465.76526315789476,84.16052631578944
0,5.75,46.52789473684206,159.40813655761025,314.52421052631576,-168.6507894736845
0,6.0,29.034210526315803,89.42595305832154,153.34763157894736,-113.90184210526314
1,-0.5,-27.240443349753704,353.4694581280787,214.9643349753694,233.96517241379306
1,-0.25,-98.89694581280787,297.7540394088669,164.32768472906398,61.65586206896546
1,0.0,12.326600985221722,417.09044334975374,369.3332512315272,255.8068965517241
1,0.25,-45.02862068965517,471.52482758620687,264.34586206896546,284.1062068965518
1,0.5,-45.47935960591134,385.0144827586207,225.4812807881774,461.56827586206873
1,0.75,9.667635467980272,341.04492610837434,255.24655172413787,116.32137931034482
1,1.0,-27.699408866995128,603.6722167487685,384.8389655172413,534.4303448275863
1,1.25,-32.2497044334976,531.2599014778325,357.00655172413803,216.91137931034496
1,1.5,-53.80655172413792,204.9824137931036,160.46310344827572,-20.984827586206737
1,1.75,-5.831083743842484,228.02610837438417,172.10758620689694,18.222413793103293
1,2.0,-56.23270935960594,150.05699507389153,140.6827586206898,205.52620689655208
1,2.25,-28.963497536945773,4.952315270935927,-37.3206896551726,12.201379310344798
1,2.5,-32.674975369458046,155.4152216748769,40.92689655172411,20.052413793103558
1,2.75,-81.08458128078811,-44.992266009852315,-27.728078817733973,-36.40758620689638
1,3.0,-98.16192118226598,190.31581280788168,-58.39275862068956,-213.80379310344819
1,3.25,-58.15822660098521,86.35596059113308,57.48137931034478,-40.71586206896544
1,3.5,8.624285714285747,223.62995073891628,84.61931034482762,133.95689655172418
1,3.75,12.562857142857144,185.4681280788177,127.77724137931028,79.23310344827593
1,4.0,0.9580295566502492,140.8370935960591,49.981724137931025,34.533793103448296
1,4.25,-28.974679802955656,171.4313300492611,-1.9106896551723906,190.4417241379311
1,4.5,2.6222167487684658,366.696157635468,117.5975862068966,248.4993103448275
1,4.75,101.00812807881772,-5.183743842364507,108.43551724137927,57.47137931034484
1,5.0,-75.67226600985224,74.21788177339904,174.5617241379311,60.154482758620624
1,5.25,-15.240985221674883,185.81458128078816,125.84586206896554,57.70862068965514
1,5.5,-55.78226600985221,177.17857142857142,-9.79862068965523,-164.35172413793106
1,5.75,-11.789852216748757,11.332364532019634,53.39448275862075,-116.80000000000001
1,6.0,-6.182660098522181,57.82467980295575,-42.98655172413796,13.962068965517325
2,-0.5,-66.39888888888888,8.037539682539649,-78.64333333333335,114.97805555555551
2,-0.25,-51.841666666666654,389.3935317460317,2.277777777777793,18.66055555555558
2,0.0,-91.5861111111111,20.906706349206235,29.158888888888853,78.54749999999994
2,0.25,-36.37944444444447,317.389365079365,148.97777777777782,9.966666666666814
2,0.5,-31.059999999999988,383.46960317460304,338.78083333333336,183.4127777777777
2,0.75,9.288333333333373,388.5703174603175,501.35527777777776,260.85527777777776
2,1.0,-47.083333333333414,233.35420634920644,486.4266666666665,337.9316666666664
2,1.25,-103.51055555555551,78.81047619047621,333.45111111111123,-52.895277777777935
2,1.5,-40.721666666666664,42.64452380952386,241.1047222222223,33.476666666666105
2,1.75,-104.87944444444446,296.0210714285714,379.3155555555557,70.91527777777785
2,2.0,-40.261666666666535,142.90912698412714,233.44563492063511,-32.50750000000022
2,2.25,14.962222222222238,64.6117857142855,249.58003968253965,72.0000000000002
2,2.5,-34.64944444444444,75.66686507936512,38.69388888888889,-68.02416666666673
2,2.75,-6.3305555555556055,113.84742063492054,-23.99194444444454,-285.38138888888886
2,3.0,5.3022222222222055,19.828571428571664,210.5852777777778,-199.93472222222215
2,3.25,-45.98166666666663,121.65380952380961,-48.34444444444436,-142.19416666666663
2,3.5,-30.959444444444436,76.6175793650794,197.87277777777769,-70.0855555555554
2,3.75,-37.66055555555558,138.89821428571423,7.199722222222192,-105.7416666666667
2,4.0,-37.39944444444444,-71.80476190476178,93.05805555555554,-29.74944444444452
2,4.25,10.46166666666672,131.56027777777777,56.196666666666715,71.60805555555555
2,4.5,-48.208333333333314,119.35083333333334,-67.51111111111108,73.74888888888889
2,4.75,8.44722222222222,1.295714285714297,170.94361111111118,-157.9
2,5.0,4.769444444444456,6.318373015873021,138.64555555555552,-85.87499999999989
2,5.25,-70.09055555555557,259.0936904761904,125.41249999999997,-143.88583333333327
2,5.5,-1.5372222222222192,53.46793650793647,-52.52805555555557,-55.20416666666667
2,5.75,-66.16277777777779,32.54269841269839,71.61777777777777,-204.57527777777776
2,6.0,-39.03222222222224,117.5025396825397,15.639444444444408,-76.00055555555554
3,-0.5,-14.387733333333323,611.766208695652,34.320623188405776,4.49799815546767
3,-0.25,-9.616943358395996,508.2809884057971,35.569417391304334,33.0963963109354
3,0.0,7.62373784461154,544.8657391304346,107.82645797101455,400.9155433465085
3,0.25,18.35741904761904,479.2102086956522,110.27071304347822,387.03648906455857
3,0.5,75.6667453634085,680.8603594202898,147.1969884057971,168.49243346508558
3,0.75,93.43473834586467,645.5083014492755,248.79997101449277,476.3619662714097
3,1.0,124.81405996810207,775.3050579710144,187.60854782608695,415.712656916996
3,1.25,81.38414800637959,763.7711014492754,365.0771188405797,484.2646967061924
3,1.5,161.96535598086123,638.4628,221.29673043478266,361.8163107095802
3,1.75,31.732750877192974,511.2183797101449,133.13992753623194,411.49425755693574
3,2.0,28.610270175438576,482.74942318840584,177.48642028985506,344.6123417654809
3,2.25,40.515525814536346,281.7039739130434,10.528513043478284,191.8770505928854
3,2.5,94.29926566416039,409.4186753623188,136.69391014492754,138.52757124035384
3,2.75,89.64139949874686,226.4451942028986,22.703078260869564,115.05253623188403
3,3.0,63.63115438596491,375.80685217391306,77.18056231884057,175.38542924901185
3,3.25,-14.017421052631574,328.18326666666667,99.05231594202903,106.59125691699603
3,3.5,-10.760407336523105,253.51424347826085,-75.4905420289855,123.18907457180501
3,3.75,59.732957894736856,253.31771304347825,-60.19859420289851,194.73631805006585
3,4.0,42.37131228070176,142.3338289855072,24.973710144927537,114.17980158102768
3,4.25,29.42202957393484,237.74455652173913,-17.83435362318841,124.37581422924902
